Astar Materyali,Ayakkabi Tabani,Baglama Sekli,Bilek Stili,Boy / Olcu,Deri Kalitesi,Desen,Dis Materyal,Ek Ozellik,Kalip,Koleksiyon,Kullanim Alani,Kumas Tipi,Okula Donus,Renk,Saya Materyali,Spor Bransi,Spor Turu,Taban,Taban Materyali,Taban Tipi,Topuk Tipi,Zemin,Cesit,Civi Tipi,Izolasyon,Ic Taban Materyali,price
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"159,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"499,99 TL"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,"120,67 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,899 TL
0,0,1,0,0,0,0,4,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"429,90 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,"344,27 TL"
2,0,1,0,0,0,4,2,0,0,0,1,1,0,4,2,0,0,0,0,2,1,0,0,0,0,2,"450,95 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"518,40 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"178,27 TL"
3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"569,91 TL"
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,"453,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,494 TL
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"399,95 TL"
0,0,1,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"255,64 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,849 TL
1,0,4,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,"159,90 TL"
0,0,1,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"330,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"179,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,498 TL
1,0,1,0,0,0,1,2,0,0,0,1,4,0,1,1,0,0,0,3,4,1,0,0,0,0,1,"236,01 TL"
2,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"239,90 TL"
0,0,2,0,0,0,0,3,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"369,90 TL"
0,0,1,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"294,97 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"349,99 TL"
1,0,1,0,0,0,0,0,0,0,0,4,0,0,15,2,4,0,0,4,0,0,0,1,0,0,1,"199,99 TL"
0,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,899 TL
0,0,1,0,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"304,90 TL"
0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,"228,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"119,62 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,"359,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"1.039,95 TL"
0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,"359,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,585 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"119,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,"112,22 TL"
1,0,1,0,0,0,1,2,0,0,0,1,2,0,4,0,0,0,0,0,1,1,0,0,0,0,0,"369,10 TL"
0,0,1,0,0,0,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,"287,33 TL"
0,0,4,0,3,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,329 TL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"139,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"120,46 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"699,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"185,84 TL"
1,0,1,0,0,2,1,2,1,0,2,1,4,0,1,3,0,0,0,1,3,1,0,0,0,0,1,"250,95 TL"
1,0,1,0,0,3,3,2,2,0,0,1,2,1,3,2,0,0,0,5,2,2,0,0,0,0,1,"399,90 TL"
0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,489 TL
0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"3.563,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2.889 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,864 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"258,26 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145 TL
2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,2,"299,90 TL"
1,0,1,0,2,2,1,3,0,1,1,3,0,1,13,3,0,0,2,2,0,2,0,0,0,0,1,"1.574,10 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,249 TL
0,0,3,0,2,0,0,3,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,"398,90 TL"
1,0,2,0,2,3,3,2,2,1,2,1,2,1,1,2,0,1,2,4,0,1,0,0,0,1,1,"249,90 TL"
2,0,3,0,2,3,1,2,2,1,0,3,0,0,1,2,0,2,2,0,0,1,0,0,0,0,2,298 TL
0,0,1,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,2,2,0,1,0,0,0,0,0,"364,99 TL"
0,0,2,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"159,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"296,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"123,40 TL"
0,0,3,0,2,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"459,90 TL"
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1.509 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,"349,99 TL"
3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"379,99 TL"
0,0,1,0,0,0,16,0,0,0,0,4,0,0,13,2,4,0,0,0,0,0,0,0,0,0,1,"2.999,90 TL"
1,0,1,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,219 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,"1.199,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"277,29 TL"
3,0,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"170,41 TL"
2,0,0,0,0,0,1,2,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,2,"299,90 TL"
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,1,0,1,"249,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"217,57 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,878 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"176,20 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"399,90 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,"289,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.156 TL
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"238,54 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"349,99 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"146,04 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"399,49 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499 TL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"622,42 TL"
0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,"999,90 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"399,95 TL"
2,0,1,0,0,0,0,0,0,0,0,4,0,0,4,2,4,0,0,3,0,0,0,1,0,0,2,216 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,719 TL
3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,"499,84 TL"
0,0,2,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"174,12 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.558 TL
2,2,1,0,0,0,0,2,0,0,0,5,2,0,1,2,5,0,0,2,0,1,0,0,0,0,2,"1.109,30 TL"
2,0,1,0,0,0,0,4,2,0,0,1,0,0,2,2,0,0,0,1,1,1,0,0,0,0,1,"129,50 TL"
0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1.409 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"359,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"599,95 TL"
0,0,2,0,2,0,0,3,0,1,0,3,0,0,5,0,0,1,2,0,0,3,0,0,0,0,0,"987,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"284,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"374,99 TL"
3,0,2,0,0,0,0,0,8,0,5,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,1,"125,57 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,449 TL
3,0,1,0,0,2,5,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,3,"399,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"499,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"1.064,19 TL"
2,0,1,0,0,0,0,2,0,0,0,3,0,0,1,2,0,0,0,5,1,0,0,0,0,0,2,"294,99 TL"
2,0,1,0,0,0,1,2,0,0,0,3,2,0,1,2,0,0,0,2,1,1,0,0,0,0,0,"349,90 TL"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"389,90 TL"
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,"399,90 TL"
0,0,1,0,0,0,4,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"239,95 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"359,99 TL"
0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,"581,16 TL"
1,0,2,0,0,1,1,0,7,0,7,0,3,0,2,1,0,0,1,2,0,1,0,0,0,0,1,"151,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"49,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,359 TL
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"213,58 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"499,95 TL"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"29,99 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"837,15 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"289,90 TL"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"282,63 TL"
0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,949 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"349,99 TL"
2,0,1,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,"213,58 TL"
2,0,1,0,0,0,0,2,0,0,0,3,0,0,1,2,0,0,0,5,1,0,0,0,0,0,2,"294,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"499,95 TL"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,"29,99 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,"837,15 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"289,90 TL"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"282,63 TL"
0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,949 TL
1,0,1,0,0,0,11,4,4,0,8,3,2,1,4,1,0,0,0,1,2,4,0,0,0,0,1,"399,99 TL"
0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,"264,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"284,99 TL"
0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.689 TL
2,0,0,0,0,0,1,2,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,2,"299,90 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,879 TL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.398 TL
1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,1,"139,99 TL"
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,"453,99 TL"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,"934,74 TL"
1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,"197,92 TL"
2,0,1,0,0,0,2,0,1,0,0,0,1,0,10,2,0,0,0,1,4,2,0,0,0,0,2,"219,06 TL"
1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,"423,18 TL"
0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,"599,90 TL"
1,0,1,0,0,3,0,4,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,179 TL
0,0,1,0,0,0,1,2,0,0,0,1,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,"569,99 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,114 TL
1,0,1,0,0,0,2,0,1,0,0,1,1,0,4,1,0,0,0,5,0,1,0,0,0,0,1,469 TL
0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,929 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"454,99 TL"
1,0,1,0,2,3,1,2,0,2,0,3,0,0,1,1,0,0,0,4,0,3,0,0,0,0,1,"100,29 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"289,90 TL"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,2,"299,90 TL"
3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,"499,84 TL"
0,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"249,90 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"413,10 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,569 TL
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"599,99 TL"
0,2,1,1,0,0,0,2,0,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,389 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.062 TL
0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,203 TL
1,0,1,0,1,0,2,0,1,0,0,1,2,0,3,1,0,0,0,2,0,1,0,0,0,0,1,449 TL
0,0,2,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1.449 TL
0,0,1,0,0,0,1,2,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"764,15 TL"
1,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,3,2,1,0,0,0,0,1,"453,99 TL"
0,0,1,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,489 TL
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"379,99 TL"
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,"399,90 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"1.199,90 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"264,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,"969,90 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,"399,90 TL"
2,0,1,0,0,0,1,0,0,0,0,1,1,0,3,2,0,0,0,0,1,1,0,0,0,0,2,"207,95 TL"
1,0,1,0,0,0,0,2,1,0,0,1,0,1,2,1,0,0,0,3,2,2,0,0,0,0,1,"459,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,"314,99 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,"189,99 TL"
2,0,1,0,0,0,4,2,0,0,0,1,1,0,2,2,0,0,0,0,2,1,0,0,0,0,2,"419,95 TL"
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"259,99 TL"
3,0,1,0,2,2,1,3,2,1,5,3,0,0,1,3,0,0,2,2,0,3,0,0,0,0,1,399 TL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,649 TL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"1.401,67 TL"
0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"349,99 TL"
1,0,2,0,0,1,1,0,7,0,7,0,3,0,2,1,0,0,1,2,0,1,0,0,0,0,1,"151,99 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,"999,90 TL"
1,0,1,0,0,0,1,2,0,0,0,1,4,0,9,1,0,0,0,3,4,1,0,0,0,0,1,"233,99 TL"
0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,999 TL
0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,900 TL
3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"389,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"649,99 TL"
0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"233,23 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"95,05 TL"
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.437 TL
0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.274 TL
0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,"399,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"329,90 TL"
0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,259 TL
0,0,2,0,0,0,0,3,0,0,0,1,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,"1.469,16 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"159,99 TL"
1,0,1,0,0,1,3,2,1,0,6,1,0,1,2,2,0,0,0,1,2,1,0,0,0,0,1,"389,90 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"799,99 TL"
0,0,1,0,0,0,1,2,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"249,90 TL"
0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,"273,57 TL"
0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"390,43 TL"
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,389 TL
0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,"346,95 TL"
3,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,3,"336,25 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"66,62 TL"
0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"359,95 TL"
0,0,1,0,3,0,0,4,0,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,"300,19 TL"
1,0,1,0,3,3,0,2,1,1,3,1,2,1,1,2,0,3,2,2,0,2,0,0,0,1,1,"339,90 TL"
0,0,1,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"304,90 TL"
1,0,1,0,0,1,9,2,2,0,2,3,2,2,1,1,0,0,0,4,3,1,0,0,0,0,1,"153,39 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"449,95 TL"
2,0,2,0,2,0,0,2,0,2,0,3,0,0,5,0,0,0,1,0,0,3,0,0,0,0,2,"137,72 TL"
0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,4,0,0,0,0,0,0,1,0,0,0,"263,35 TL"
0,0,1,0,3,0,0,2,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,"319,90 TL"
1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,889 TL
1,0,2,0,0,0,12,0,4,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,"40,04 TL"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,"464,92 TL"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"149,90 TL"
0,0,1,0,0,0,1,0,6,0,0,0,1,0,19,0,0,0,0,0,0,1,0,0,0,0,0,"299,90 TL"
