Unnamed: 0,Astar Materyali,Bağlama Şekli,Desen,Dış Materyal,Ek Özellik,Kullanım Alanı,Kumaş Tipi,Materyal,Materyal Bileşeni,Ortam,Persona,Renk,Saya Materyali,Taban Materyali,Taban Teknolojisi,Taban Tipi,Topuk Boyu,Topuk Tipi,İç Taban Materyali,url,price
,Hakiki Deri,Lastikli,Düz,,Ortopedik Taban,,,,,Günlük,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/gur-moda-ayakkabi/tam-ortopedik-ip-detayli-lastikli-rahat-gunluk-hafif-mrtgr-ayakkabi-p-317610101,1701 
,Suni Deri,,Düz,Suni Deri,,,,,,,,Kahverengi,Suni Deri,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),İnce Topuklu,Suni Deri,https://www.trendyol.com/ropers/rahat-kalip-yumusak-phylon-taban-gunluk-erkek-spor-ayakkabi-sneaker-p-343375507,2990 
,Tekstil,Bağcıklı,,,,,,Suni Deri,,,,Siyah,,Termoplastik,,,,,Tekstil,https://www.trendyol.com/jump/erkek-siyah-hali-saha-futbol-ayakkabisi-13258-36-44-p-57623643,2490 
,,,,,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/ghattix/66-kislik-hakiki-deri-kaymaz-taban-erkek-ayakkabi-p-137612976,399 
,,,,,,,,Hakiki Deri,,,,Siyah,,,,,,,Hakiki Deri,https://www.trendyol.com/daxtors/d10180-gunluk-klasik-hakiki-deri-erkek-ayakkabi-p-36411811,2177 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/runfalcon-2-0-cblack-p-140809727,878 
,,,,,,,,Tekstil,,,,Beyaz,,,,,,,,https://www.trendyol.com/xstreet/jota-unisex-spor-ayakkabi-kosu-yuruyus-ayakkabisi-p-282423650,1760 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/big-king/siyah-kirmizi-delta-cizgili-erkek-spor-bot-p-354516125,3990 
,,Bağcıklı,,,,,,,,,,Beyaz,,Poli,Termo Taban,,,,,https://www.trendyol.com/letao/rahat-beyaz-yesil-unisex-gunluk-sneaker-spor-ayakkabi-p-260648951,2890 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/puma/unisex-sneaker-puma-rebound-layup-sl-puma-black-puma-wh-36957301-p-313155775,1156 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,Ortopedik Taban,,Örme,,"62% Polyester, 35% Viskoz, 3% Elastan",Sportswear,,Siyah,,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-siyah-sneaker-tb282-0-p-38010569,2384 
,,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/tomsking/unisex-beyaz-sneaker-gunluk-spor-ayakkabi-2077-p-217461226,3499 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/muggo/unisex-sneaker-ayakkabi-p-39594920,1464 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/altinyildiz-classics/erkek-lacivert-klasik-deri-ayakkabi-p-331579863,3999 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/us-polo-assn/vance-summer-2fx-siyah-erkek-sneaker-p-256430150,499 
,,,,,,Outdoor,,EVA,,,,Gri,,,,,,,,https://www.trendyol.com/crocs/crocband-p-306515209,6222 
,,Bağcıksız,,,,,,Poliüretan,,,,Siyah,,Termoplastik,,,Kısa Topuklu (1- 4 cm),Kalın Topuklu,,https://www.trendyol.com/elle/siyah-erkek-gunluk-bot-p-141075792,9990 
,,Bağcıklı,,,,,,Poliüretan,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/bershka/kontrast-spor-ayakkabi-p-356284999,3995 
,Suni Deri,Bağcıklı,,,,Futbol,,,,,,Lacivert,Suni Deri,Termoplastik,,,Kısa Topuklu (1- 4 cm),,Suni Deri,https://www.trendyol.com/lion/1453-sax-mavi-krampon-futbol-ayakkabisi-p-88927052,216 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,,Beyaz,,Kauçuk,,Düz Taban,,,,https://www.trendyol.com/reebok/royal-comple-erkek-spor-ayakkabisi-p-36367558,719 
,Hakiki Deri,Bağcıksız,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Hakiki Deri,https://www.trendyol.com/ducavelli/stamped-hakiki-deri-erkek-gunluk-ayakkabi-loafer-ayakkabi-yazlik-ayakkabi-hafif-ayakkabi-siyah-p-100483799,4994 
,,Bağcıksız,,Mikrofiber,,Spor,,Tekstil,,,,Siyah,,,Poliüretan Taban,,,,,https://www.trendyol.com/vojo/erkek-siyah-bagciksiz-anorak-spor-ayakkabi-3-renk-p-89409292,1742 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/salomon/alphacross-4-gtx-erkek-patika-kosu-ayakkabisi-l47064000-p-346152676,2558 
,Suni Deri,Bağcıklı,,Suni Deri,,Basketbol,Dokuma,,,,,Siyah,Suni Deri,Kauçuk,Cushioning,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/adidas/ownthegame-2-0-lightmotion-mis-erkek-basketbol-ayakkabisi-p-330537939,11090 
,Suni Deri,Bağcıklı,,Mikrofiber,Ek Özellik Mevcut Değil,Outdoor,,,,,None Persona,Beyaz,Suni Deri,Poli,Poliüretan Taban,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/moda-frato/air-101-unisex-spor-ayakkabi-sneakers-p-72586569,1290 
,,,,Hakiki Deri,,,,Tekstil,,,,Siyah,,,,,,,,https://www.trendyol.com/caterpillar/colorado-black-deri-erkek-bot-p-1269527,1409 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/tomsking/erkek-siyah-beyaz-sneaker-gunluk-rahat-spor-ayakkabi-2148-p-333127238,3590 
,,,,,,,,Poliüretan,,,,Beyaz,,,,,,,,https://www.trendyol.com/pull-bear/minimal-bilekli-spor-ayakkabi-p-350173187,5995 
,,Bağcıksız,,Hakiki Deri,,Günlük,,Hakiki Deri,,,,Kahverengi,,,Su Tahliyeli,,Kısa Topuklu (1- 4 cm),İnce Topuklu,,https://www.trendyol.com/by-eser-akis-modaeser/erkek-kahve-hakiki-deri-gunluk-bot-p-139940229,9879 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/riccon/super-hafif-buz-lacivert-unisex-sneaker-00124039-p-251202505,2849 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/us-polo-assn/senior-2fx-erkek-spor-ayakkabi-p-305251188,3749 
,Hakiki Deri,Bağcıksız,,,Su itici,Outdoor,,Nubuk,,Casual&Comfort,,Siyah,Suni Deri,PVC,,,,,Tekstil,https://www.trendyol.com/tunnel/unisex-chelsea-cilt-deri-bot-tn2102-p-361778921,1257 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/adilette-aqua-siyah-unisex-terlik-100485228-p-5795657,449 
,Hakiki Deri,Bağcıklı,Desensiz,,Ortopedik Taban,,,Hakiki Deri,,Business,,Siyah,Hakiki Deri,Kauçuk,,,,,Hakiki Deri,https://www.trendyol.com/maximoda/hakiki-deri-1-sinif-kalite-ic-dis-deri-erkek-klasik-ayakkabi-p-356809582,3990 
,,,,,,,,,,,,Kahverengi,,,,,,,,https://www.trendyol.com/kemal-tanca/erkek-deri-klasik-ayakkabi-682-127-erk-ayk-sk21-22-p-204538928,4999 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/fast-step/hakiki-deri-siyah-erkek-klasik-ayakkabi-910ma2301-p-36406371,10649 
,Suni Deri,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,Suni Deri,EVA,EVA Orta Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,Suni Deri,https://www.trendyol.com/by-eser-akis-modaeser/tam-ortopedik-sneakers-spor-ayakkabi-p-307424774,2949 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,Tekstil,,Günlük,Dokuma,,100% Suni Deri,Casual&Comfort,,Siyah,Suni Deri,Kauçuk,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/slazenger/akin-i-sneaker-erkek-ayakkabi-siyah-sa11le040-p-98309264,3490 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/maximoda/hakiki-deri-tam-ortopedik-ultra-rahat-erkek-ayakkabi-p-53508531,3890 
,Tekstil,Bağcıklı,Düz Renk,Suni Deri,Ortopedik Taban,Outdoor,,Suni Deri,,Casual&Comfort,Fashion Forward,Beyaz,Suni Deri,Poli,Poliüretan Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/wg-moda/wg206-bt-bagcikli-yuksek-kalin-taban-gunluk-erkek-sneaker-beyaz-siyah-p-336564629,3990 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Slogan,,,Spor,Örme,Tekstil,100% Suni Deri,Sportswear,Cool Comfort,Beyaz,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/erkek-beyaz-hmlpayton-aerotech-sneaker-212626-9124-p-77487722,2395 
,,,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-kirmizi-erkek-sneaker-00122021-p-54867666,3599 
,,Fermuarlı,,Hakiki Deri,,,,Hakiki Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/tripy/hakiki-deri-erkek-ici-kurklu-siyah-comfort-ortopedik-gunluk-bot-p-55276986,5816 
,Tekstil,Bağcıksız,Düz,,One Size,,Kumaş,Tekstil,,Young,,Beyaz,Tekstil,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/moricha/unisex-tavsanli-ayagi-sicak-tutan-kislik-pofuduk-panduf-p-345496452,1519 
,,,,,,,,,,,,Pembe,,,,,,,,https://www.trendyol.com/matilla/kaymaz-taban-unisex-ev-pandufu-p-112224674,499 
,,,,,,,,,,,,Mavi,,,,,,,,https://www.trendyol.com/hummel/orka-unisex-ayakkabi-900115-9801-p-299187435,359 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,Ortopedik Taban,Spor,Dokuma,Suni Deri,100% Suni Deri,Casual&Comfort,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-siyah-spor-ayakkabi-tb251-p-46436869,2138 
,,,,,,,,Poliüretan,,,,Beyaz,,,,,,,,https://www.trendyol.com/pull-bear/casual-kontrast-spor-ayakkabi-p-346678561,4995 
,,Bağcıksız,,,,,,Poliüretan,,,,Pembe,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/trend-ayakkabi/gezer-cutie-nightwear-kislik-gunluk-ev-ve-hediyelik-patik-corap-tek-ebat-35-40-p-168035611,299 
,,Bağcıklı,,,,Spor,,Tekstil,,,Cool Comfort,Beyaz,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/baseline-beyaz-erkek-sneaker-ayakkabi-100532354-p-35663900,8375 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/en7/beyaz-unisex-triko-sneaker-tnt-p-363778446,2890 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,Casual&Comfort,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-beyaz-kaymaz-eva-taban-suet-sneaker-p-339398369,2823 
,,Bağcıklı,,Suni Deri,,,,,,,,Gri,,Kauçuk,,,,,,https://www.trendyol.com/adidas/vs-pace-gri-erkek-sneaker-ayakkabi-100292488-p-3934999,949 
,,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,,,,Düz Taban,,,,https://www.trendyol.com/tomsking/unisex-beyaz-sneaker-gunluk-spor-ayakkabi-2077-p-217461226,3499 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,Ortopedik Taban,Spor,Dokuma,Suni Deri,100% Suni Deri,Casual&Comfort,,Siyah,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-siyah-spor-ayakkabi-tb251-p-46436869,2138 
,Suni Deri,Bağcıklı,,Suni Deri,,Günlük,,Suni Deri,,,,Siyah,Suni Deri,EVA,EVA Orta Taban,Düz Taban,Kısa Topuklu (1- 4 cm),,Suni Deri,https://www.trendyol.com/by-eser-akis-modaeser/tam-ortopedik-sneakers-spor-ayakkabi-p-307424774,2949 
,,,,,,,,Poliüretan,,,,Beyaz,,,,,,,,https://www.trendyol.com/pull-bear/casual-kontrast-spor-ayakkabi-p-346678561,4995 
,,Bağcıksız,,,,,,Poliüretan,,,,Pembe,,,,,Kısa Topuklu (1- 4 cm),,,https://www.trendyol.com/trend-ayakkabi/gezer-cutie-nightwear-kislik-gunluk-ev-ve-hediyelik-patik-corap-tek-ebat-35-40-p-168035611,299 
,,Bağcıklı,,,,Spor,,Tekstil,,,Cool Comfort,Beyaz,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/baseline-beyaz-erkek-sneaker-ayakkabi-100532354-p-35663900,8375 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/en7/beyaz-unisex-triko-sneaker-tnt-p-363778446,2890 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,,,,,Suni Deri,100% Materyal bilgisi için iç etiketi kontrol ediniz.,Casual&Comfort,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/tonny-black/unisex-beyaz-kaymaz-eva-taban-suet-sneaker-p-339398369,2823 
,,Bağcıklı,,Suni Deri,,,,,,,,Gri,,Kauçuk,,,,,,https://www.trendyol.com/adidas/vs-pace-gri-erkek-sneaker-ayakkabi-100292488-p-3934999,949 
,Tekstil,Bağcıklı,Zigzag,Mikrofiber,Esnek,Günlük,Dokuma,Pamuk Karışımlı,,Daily,,Lacivert,Tekstil,Poli,Poliüretan Taban,Kalın Taban,Orta Topuklu (5-9 cm),Dolgu Topuklu,Tekstil,https://www.trendyol.com/qxworld/porto-yuksek-kalite-gunluk-erkek-spor-ayakkabi-p-350021700,3999 
,,Bağcıklı,,,Ortopedik Taban,,,,,,,Lacivert,,,,Kaydırmaz Taban,,,,https://www.trendyol.com/riccon/unisex-lacivert-beyaz-sneaker-p-84785325,2649 
,,,,,,,,,,,,Lacivert,,,,,,,,https://www.trendyol.com/riccon/super-hafif-buz-lacivert-unisex-sneaker-00124039-p-251202505,2849 
,,,,Tekstil,,Spor,,,,,,Siyah,,,,Düz Taban,,,,https://www.trendyol.com/skechers/skech-air-erkek-siyah-spor-ayakkabi-p-180158347,1689 
,Suni Deri,,Düz,Suni Deri,,,,,,,,Kahverengi,Suni Deri,,Phylon/Termo (Kaydırmaz) Taban,,Kısa Topuklu (1- 4 cm),İnce Topuklu,Suni Deri,https://www.trendyol.com/ropers/rahat-kalip-yumusak-phylon-taban-gunluk-erkek-spor-ayakkabi-sneaker-p-343375507,2990 
,,Bağcıklı,,Suni Deri,,Outdoor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/vs-pace-siyah-erkek-sneaker-ayakkabi-100350651-p-4038393,879 
,,,,,,Spor,,,,,,Siyah,,,,,,,,https://www.trendyol.com/adidas/terrex-ax3-gore-tex-erkek-siyah-spor-ayakkabi-bc0516-p-32013600,2398 
,Tekstil,Bağcıksız,Düz,,Ortopedik Taban,,,,,Günlük,,Siyah,Suni Deri,EVA,,,,,Tekstil,https://www.trendyol.com/innsteal/kopek-figurlu-erkek-pelus-p-364573542,1399 
,Tekstil,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,Suni Deri,Termoplastik,Eva Phylon Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/jump/27428-kadin-beyaz-gri-bebe-mavi-bilekli-sneaker-unisex-anatomik-gunluk-spor-ayakkabi-36-40-p-356760857,4539 
,Hakiki Deri,,,,,,,Hakiki Deri,,,,Kahverengi,Hakiki Deri,,,,Kısa Topuklu (1- 4 cm),,Hakiki Deri,https://www.trendyol.com/ayakkabihane/kaliteli-hakiki-deri-kahve-spor-erkek-sandalet-ah079071311517-p-306889445,9344 
,Tekstil,Bağcıksız,,,Ek Özellik Mevcut Değil,,,PVC,,Beachwear,Cool Comfort,Siyah,Tekstil,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/buckhead/copacabana-buck4154-unisex-siyah-sandalet-p-298517899,1972 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Renk Bloklu,,Ortopedik Taban,,Örme,Suni Deri,"62% Poliüretan, 35% Viskoz, 3% Elastan",Sportswear,,Çok Renkli,Suni Deri,Poli,,Poliüretan İç Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,Suni Deri,https://www.trendyol.com/tonny-black/unisex-siyah-turuncu-spor-ayakkabi-v2901-p-80131154,2196 
,Tekstil,Bağcıklı,,,,Spor,,,,,,Gri,,Kauçuk,,,Kısa Topuklu (1- 4 cm),,Tekstil,https://www.trendyol.com/hummel/renew-unisex-spor-ayakkabi-900207-2509-p-309497437,4238 
,,Bağcıklı,Düz,,,,,,,,,Beyaz,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/orkistore/g-class-beyaz-bilekli-gunluk-erkek-spor-ayakkabi-p-356284977,5990 
,Tekstil,Bağcıklı,,Mikrofiber,,,,,,,,Beyaz,Tekstil,,Cushioning,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/baytarzin/tzn1-sneakear-unisex-spor-ayakkabi-gunluk-kullaim-air-force-1-svl-p-346303101,179 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Tekstil,,Spor,Örme,Tekstil,100% Kauçuk,Sportswear,Cool Comfort,Lacivert,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/new-balance/erkek-sneaker-lifestyle-ms109tsn-p-94394864,5699 
,,,,,,,,Peluş,,,,Siyah,,,,,,,,https://www.trendyol.com/pnr-terlik/erkek-siyah-beyaz-kopekli-panduf-ev-ici-bot-p-75789519,114 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Renk Bloklu,,Ortopedik Taban,Spor,Örme,Pamuk Karışımlı,"60% Suni Deri, 20% Poliüretan, 20% Tekstil",Casual&Comfort,,Lacivert,Tekstil,EVA,Eva Taban,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/siyah-bordo-erkek-sneaker-p-114448638,469 
,,Bağcıklı,,,,Spor,,Tekstil,,,Cool Comfort,Beyaz,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/adidas/breaknet-beyaz-erkek-sneaker-p-50764295,929 
,,,,,,,,,,,,Kahverengi,,,,,,,,https://www.trendyol.com/inci/inci-lacy-2-fx-erkek-klasik-ayakkabi-p-256762353,4549 
,Tekstil,Bağcıklı,Düz,Suni Deri,,Günlük,,Suni Deri,,Günlük,Cool Comfort,Siyah,Tekstil,PVC,,,Kısa Topuklu (1- 4 cm),İnce Topuklu,Tekstil,https://www.trendyol.com/zegeshoes/yeni-sezon-erkek-bot-p-56304100,1009 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/en7/beyaz-unisex-triko-sneaker-tnt-p-363778446,2890 
,,Bağcıklı,Düz,,,,,Suni Deri,,,,Haki,,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/ropers/fashion-deri-hava-alabilen-rahat-gunluk-casual-erkek-ayakkabi-sneaker-p-337052683,2990 
,Hakiki Deri,Bağcıklı,,,,,,Hakiki Deri,,,,Siyah,Hakiki Deri,Poli,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Hakiki Deri,https://www.trendyol.com/ducavelli/work-flotter-hakiki-deri-erkek-gunluk-ayakkabi-hafif-yazlik-ayakkabi-bagcikli-ayakkabi-siyah-p-100422916,4994 
,,Bağcıklı,Düz,Suni Deri,,Spor,,Suni Deri,,,,Siyah,,,,,,,,https://www.trendyol.com/xstreet/jordan-bilekli-spor-ayakkabi-basket-p-357895615,2490 
,,,,,,Outdoor,,Poliüretan,,,,Siyah,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/nike/erkek-siyah-victori-one-shower-slide-spor-terlik-cz5478-001-p-88535180,4130 
,,Bağcıklı,,,,,,,,,,Yeşil,,,,,,,Tekstil,https://www.trendyol.com/zimba-ayakkabi/erkekayakkabi-p-362135138,569 
,,Bağcıklı,,,,Spor,,Triko,,,,Siyah,,,,,,,,https://www.trendyol.com/lufian/veloce-triko-spor-ayakkabi-siyah-p-215298980,5999 
,,Bağcıklı,,Suni Deri,,Voleybol,,,,,,Siyah,,,,,,,,https://www.trendyol.com/lotto/voleybol-ayakkabi-siyah-erkek-t1379-p-36842376,389 
,,,,,,,,,,,,Beyaz,,,,,,,,https://www.trendyol.com/puma/caracal-beyaz-erkek-sneaker-ayakkabi-100480292-p-7115144,1062 
,,Bağcıklı,,,,Futbol,,,,,,Siyah,,,,,,,,https://www.trendyol.com/walked/corapli-krampon-futbol-ayakkabisi-p-128072351,203 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Tekstil,Bağcıklı,Renk Bloklu,,Ortopedik Taban,Outdoor,Dokuma,Pamuk Karışımlı,"55% Keten, 45% İpek",Sportswear,,Gri,Tekstil,Kauçuk,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/dark-seer/ds4-montana-fume-sari-unisex-outdoor-trekking-bot-p-210084102,449 
,,Bağcıksız,,Hakiki Deri,,Outdoor,,Nubuk,,,,Kahverengi,,,,,Orta Topuklu (5-9 cm),Kalın Topuklu,,https://www.trendyol.com/caterpillar/erkek-kahverengi-colorado-bot-015m100031-p-1263555,1449 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Düz,Tekstil,,Spor,Örme,Tekstil,,Sportswear,Cool Comfort,Siyah,,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/new-balance/gm500twk-p-47453386,7645 
,Tekstil,Bağcıklı,,Suni Deri,,Spor,,Suni Deri,,,,Beyaz,Suni Deri,Termoplastik,Eva Phylon Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/jump/27428-kadin-beyaz-gri-bebe-mavi-bilekli-sneaker-unisex-anatomik-gunluk-spor-ayakkabi-36-40-p-356760857,4539 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,,Bağcıklı,Renk Bloklu,,,,Örme,,100% Suni Deri,Sportswear,,Lacivert,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/hummel/unisex-spor-ayakkabi-eightyone-sneaker-p-32635787,489 
,,,,,Ortopedik Taban,,,,,,,Gri,,,,,,,,https://www.trendyol.com/riccon/fume-unisex-ici-kurklu-bot-0012x6-p-153407801,3799 
,Tekstil,Bağcıklı,Düz Renk,Suni Deri,Ortopedik Taban,Outdoor,,Suni Deri,,Casual&Comfort,Fashion Forward,Beyaz,Suni Deri,Poli,Poliüretan Taban,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Tekstil,https://www.trendyol.com/wg-moda/wg206-bt-bagcikli-yuksek-kalin-taban-gunluk-erkek-sneaker-beyaz-siyah-p-336564629,3990 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Siyah,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/skechers/erkek-siyah-spor-ayakkabi-p-3997520,11990 
,,Bağcıklı,,,,,,,,,,Siyah,,,,,,,,https://www.trendyol.com/riccon/siyah-saks-beyaz-unisex-sneaker-0012705-p-263243751,2649 
,,Bağcıklı,,Tekstil,,Spor,,Tekstil,,,Cool Comfort,Mor,,,,Düz Taban,,Düz Topuklu,,https://www.trendyol.com/puma/caracal-ayakkabi-p-335843537,9690 
,,Bağcıklı,,Suni Deri,,Outdoor,,Tekstil,,,,Gri,,,Cushioning,Düz Taban,,,,https://www.trendyol.com/jump/24865-acik-gri-lacivert-erkek-spor-ayakkabi-p-34144411,3990 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Düz,,,Spor,Örme,Suni Deri,100% Suni Deri,Sportswear,Cool Comfort,Gri,Suni Deri,,,Düz Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/stadion-iii-lifestyle-sho-gri-sneaker-ayakkabi-100584576-p-35221243,2075 
,Tekstil,Bağcıklı,,Tekstil,Ortopedik Taban,Outdoor,,Suni Deri,,Sportswear,Cool Comfort,Beyaz,Tekstil,Termoplastik,Air Zoom,Kalın Taban,Kısa Topuklu (1- 4 cm),Kalın Topuklu,Tekstil,https://www.trendyol.com/oksit/cr-720-seffaf-taban-air-erkek-sneaker-p-284865133,4590 
,,,,,,,,,,,,Yeşil,,,,,,,,https://www.trendyol.com/riccon/buz-yesil-erkek-sneaker-0012128z-p-252240182,3149 
,,,,,,Outdoor,,Tekstil,,,,Kahverengi,,,,,Kısa Topuklu (1- 4 cm),Düz Topuklu,,https://www.trendyol.com/dockers/226324-kahverengi-erkek-terlik-100378957-p-6883656,1899 
• Silerek temizleyebilirsiniz • Detaylı bakım talimatları için lütfen ürün etiketini kontrol ediniz.,Suni Deri,Bağcıklı,Slogan,Suni Deri,,Outdoor,Örme,Suni Deri,100% Suni Deri,Sportswear,,Beyaz,Suni Deri,,,Kalın Taban,Kısa Topuklu (1- 4 cm),Düz Topuklu,Suni Deri,https://www.trendyol.com/hummel/ray-beyaz-unisex-ayakkabi-p-4514417,4195 
,,,,,Ortopedik Taban,,,,,,,Gri,,,,,,,,https://www.trendyol.com/riccon/unisex-gri-saks-sneaker-0012863-p-102721428,2599 
